通し番号	作業番号	作業ファイル	申込番号	店舗種別	施設名称	施設所在地	施設ホームページURL
38304	10751	2	22399321	お好み焼	えっちゃん	〒547-0033 大阪府 大阪市平野区 平野西5-9-25 グレース平野1階	
38320	10767	2	20023575	焼き鳥屋	八金	〒567-0829 大阪府 茨木市 双葉町3-3 ビター32ビル 1F	
38339	10786	2	23902864	BAR	THE・ZOO	〒553-0006 大阪府 大阪市福島区 吉野2丁目13番7号	
38349	10796	2	20519116	居酒屋	がぶん	〒557-0045 大阪府 大阪市西成区 玉出西1－1－13瑞光苑1階	
38353	10800	2	44339848	BAR	Bar Amami	〒542-0074 大阪府 大阪市中央区 千日前１－６－７ 日宝阪町ファイブ３階	
38356	10803	2	56087942	居酒屋	ちょっと居酒屋ぜろ	〒577-0057 大阪府 東大阪市 足代新町8-8ロータリープロピオ1-3	
38366	10813	2	68208838	スナック	花のれん	〒570-0081 大阪府 守口市 日吉町1-6-10　モーリスミニメール1階	
38374	10821	2	72827998	居酒屋	手羽っしょ　寝屋川店	〒572-0837 大阪府 寝屋川市 早子町１９番１２号	
38383	10830	2	50516569	BAR	モグハウス	〒557-0054 大阪府 大阪市西成区 千本中1-1-17-2階3階	
38388	10835	2	29542861	和食	高槻大塚食堂	〒569-0034 大阪府 高槻市 大塚町3-23-6	
38398	10845	2	77287014	和食	麺之庄さち福やCafé　イオンスタイル海老江店	〒553-0001 大阪府 大阪市福島区 海老江1-5-52	
38404	10851	2	40696107	BAR	 BAR Laugh	〒530-0056 大阪府 大阪市北区 兎我野町13番13号久富トガノレジャービル4階	
38419	10866	2	10823785	鉄板焼き屋	天神ホルモンヨドバシ梅田店	〒530-0011 大阪府 大阪市北区 大深町1-1ヨドバシ梅田ビル8F	
38420	10867	2	14138650	天ぷら屋	揚げたて天ぷら　やぐら　イオン茨木店	〒567-0033 大阪府 茨木市 松ケ本町8-30　イオン茨木ショッピングセンター4階	https://www.sumibiyakiniku.com/shop12/saishu.php?shop_cd=00102
38434	10881	2	58880880	スナック	MUSTANGスナック	〒542-0083 大阪府 大阪市中央区 東心斎橋２丁目８番１３号今倉ビル２階	
38486	10934	2	99011044	ラーメン	森元　羽曳野店	〒583-0861 大阪府 羽曳野市 西浦1271番地	https://www.r-morigen.com/shop/habikino.html
38496	10944	2	45530504	ラーメン	ラーメン藤	〒583-0881 大阪府 羽曳野市 島泉9-14-8	
38497	10945	2	49987146	ラウンジ	ラウンジ和	〒563-0032 大阪府 池田市 石橋2-2-3北内ビル2Ｆ	
38500	10948	2	14262147	うどん	蕎麦　谷川	〒556-0011 大阪府 大阪市浪速区 難波中2-4-17　丸丹ビル1階	
38507	10955	2	77619700	居酒屋	たちのみチョットバー	〒618-0014 大阪府 三島郡島本町 水無瀬２丁目４５	
38519	10967	2	12736483	BAR	ＡＳＯＢＩ　ＢＡＲ	〒541-0046 大阪府 大阪市中央区 平野町４－２－１０	
38529	10977	2	47327229	スナック	ヴォイス	〒534-0024 大阪府 大阪市都島区 東野田町5丁目	
38535	10983	2	16202673	居酒屋	堂山食堂　別館	〒530-0027 大阪府 大阪市北区 堂山町１６番４号パールレジャービル１階	
38537	10985	2	19625827	ラウンジ	プルミエール	〒563-0032 大阪府 池田市 石橋2-15-30リベラールプラザ２F	
38557	11005	2	47227452	BAR	中崎	〒530-0027 大阪府 大阪市北区 堂山町８丁目２３番 サンヨー会館２０７	
38561	11009	2	58216791	アジア料理	KASTURI restaurant	〒567-0883 大阪府 茨木市 大手町２番１号	http://www.moonjelly.co.jp/
38563	11011	2	36801427	BAR	T,s bar	〒556-0024 大阪府 大阪市浪速区 塩草3-10-21	
38572	11020	2	50528408	イタリア料理	モデナマーマ大阪天満宮前店	〒530-0041 大阪府 大阪市北区 天神橋2-5-16 星合ビル1F	
38573	11021	2	68412669	居酒屋	おふくろの味　田舎	〒590-0011 大阪府 堺市堺区 香ケ丘町１－１０－１	
38580	11028	2	34367083	その他	フェニックスバード	〒530-0057 大阪府 大阪市北区 曽根崎2-1-11	http://www.eonet.ne.jp/~ashiya/
38584	11032	2	65742734	カフェ・喫茶店	サンマルクカフェ香里園店	〒572-0084 大阪府 寝屋川市 香里南之町19-17フレスト香里園店内	
38599	11047	2	32811576	居酒屋	呑み処ももちゃん	〒574-0064 大阪府 大東市 御領3丁目5-25	
38605	11053	2	52834974	焼肉	牛庵　高石店	〒592-0012 大阪府 高石市 西取石8丁目8-12	
38606	11054	2	22875817	居酒屋	あんとん	〒558-0011 大阪市 住吉区苅田 ７－９－２	
38609	11057	2	97227319	BAR	Hurly Burly	〒550-0014 大阪府 大阪市西区 北堀江1-4-14 エイチツーオービル　地下1階	
38613	11061	2	43788264	スナック	スナックefu	〒583-0861 大阪府 羽曳野市西浦1583-10	
38614	11062	2	31198095	ファストフード	淡路島バーガー扇町公園前店	〒530-0041 大阪府 大阪市北区 天神橋４丁目７－１１	
38621	11069	2	67076334	居酒屋	元祖いか柳赤川	〒535-0005 大阪府 大阪市旭区 赤川3-2-15	
38625	11073	2	74379075	その他	蛸レンジャー駒川店	〒546-0043 大阪府 大阪市東住吉区 駒川5-12-6	
38635	11083	2	53132293	BAR	Ange	〒552-0001 大阪府 大阪市港区 波除3-9-20 ヴィーラ21  203	
38638	11086	2	23070389	スナック	ローズマリー	〒574-0016 大阪府 大東市 南津の辺町21-48 リップルルート170	
38640	11088	2	81567988	居酒屋	おかえり	〒596-0043 大阪府 岸和田市 宮前町1-3	
38651	11099	2	73486511	スナック	ニュ－じゅんこ	〒530-0041 大阪府 大阪市北区 天神橋５丁目５番18号天五センタ－ビル２階	
38674	11122	2	99032561	居酒屋	家庭料理　源家	〒532-0002 大阪府 大阪市淀川区 東三国5-7-9-106	
38680	11128	2	55261275	居酒屋	満腹亭	〒581-0875 大阪府 八尾市 高安町南7丁目6	
38685	11133	2	36638388	焼き鳥屋	備長扇屋　八尾志紀店	〒581-0025 大阪府 八尾市 天王寺屋2-109-1	
38691	11139	2	76402668	居酒屋	スタンド　ポテト	〒545-0023 大阪府 大阪市阿倍野区 王子町2-17-32	
38699	11147	2	26701158	BAR	BAR Mille Vor	〒530-0002 大阪府 大阪市北区 曽根崎新地1-6-4 日宝ラフォーレ北新地ビル5F	
38701	11149	2	72906000	居酒屋	うさぎ	〒597-0061 大阪府 貝塚市 浦田117-1メルローズ二色の浜1F103	https://usagi-usagi.info/
38710	11158	2	86443167	和食	和食いいくら	〒530-0047 大阪府 大阪市北区 西天満3丁目7-20伊藤ビル1階	
38713	11161	2	47228597	スナック	ＢＢＴｈａｉｌａｎｄ	〒590-0061 大阪府 堺市堺区 翁橋町1-5-22　翁橋中央ビル101号1Ｆ	
38729	11177	2	77898431	その他	昼耕夜鶏大阪本店	〒532-0001 大阪府 大阪市淀川区 十八条1-11-13	
38741	11189	2	73687145	BAR	ユカイロ。。	〒530-0003 大阪府 大阪市北区 堂島1丁目5番35号堂島レジャービル6階	
38743	11191	2	91455808	居酒屋	土星	〒551-0001 大阪府 大阪市大正区 三軒家西1-5-7	
38744	11192	2	19660636	フランス料理店	エッサンシエル	〒541-0041 大阪府 大阪市中央区 北浜1-1-28-7	http://essentiel.jp
38747	11195	2	91880888	中華料理	芳龍	〒544-0023 大阪府 大阪市生野区 林寺2-20-12	
38772	11220	2	39676971	鉄板焼き屋	元祖鉄板焼ステーキみその大阪店	〒530-0002 大阪府 大阪市北区 曽根崎新地1-11-19　スタービル３F	https://misono.org/shop/osaka/
38773	11221	2	61860446	居酒屋	ばちや関大前店/和牛もつ鍋専門店くにしん関大前店	〒565-0842 大阪府 吹田市 千里山東1丁目7ー25B1	
38779	11227	2	31128819	居酒屋	りょう士	〒541-0058 大阪府 大阪市中央区 南久宝寺町4-4-13大東ビル102	
38815	11263	2	16141280	スナック	ゆうらく	〒545-0001 大阪府 大阪市阿倍野区 天王寺町北3丁目5-24	
38825	11273	2	32119709	カフェ・喫茶店	喫茶平凡	〒533-0031 大阪府 大阪市東淀川区 西淡路１丁目１７?３	
38837	11285	2	44443804	スナック	サウス88	〒542-0084 大阪府 大阪市中央区 宗右衛門町1-12セントラルビル８階	https://www.lincoln.co.jp/6669
38838	11286	2	96751869	焼き鳥屋	やきとり大吉蛍池店	〒560-0032 大阪府 豊中市 蛍池東町1-3-2 やきとり大吉蛍池店	https://www.daikichi.co.jp/shop/osaka/2137.html
38846	11294	2	81977231	イタリア料理	ITALIAN BAR VERDE	〒550-0003 大阪府 大阪市西区 京町堀1丁目18－16日宝パークビル2F	
38856	11304	2	81568399	スナック	スナックカルダン	〒578-0924 大阪府 東大阪市 吉田７－１－１０東花園セントラル１０１号室	
38857	11305	2	81379960	そば	都そば　我孫子店	〒558-0011 大阪府 大阪市住吉区 苅田７丁目１２番３４号　プラザあびこ大永ビル　１階	
38868	11316	2	56771836	BAR	ch@nt	〒550-0025 大阪府 大阪市西区 九条南２丁目３１番２５号	
38877	11325	2	63413201	和食	いろは-RAKAN-	〒541-0046 大阪府 大阪市中央区 平野町3-1-8船場ROJINO2号	
38887	11335	2	50688043	スナック	スナック恵利花	〒552-0004 大阪府 大阪市港区 夕凪1-15-30ナイキビル１階	
38905	11353	2	19908112	ラーメン	忠見豚次郎	〒542-0076 大阪府 大阪市中央区 難波1-5-8	http://ramen-tadami.com/
38907	11355	2	25048476	BAR	ジルナンデス	〒577-0036 大阪府 東大阪市 御厨栄町1-17-14 ハロー小阪 4F 404	
38916	11364	2	81989469	ラーメン	ぎょうざの豚吉	〒577-0056 大阪府 東大阪市 長堂3-1-1-20　ポッポアベニュー1番館	
38928	11376	2	56520745	BAR	Legame	〒530-0027 大阪府 大阪市北区 堂山町16-4パールレジャービル３F	
38947	11395	2	79852183	スナック	Felice     フェリーチェ	〒544-0014 大阪府 大阪市生野区 巽東1-1-35レーベンリーベ  1F	
38950	11398	2	69026038	ファミリーレストラン	豆の花　イオンモール堺鉄砲町店	〒590-0905 大阪府 堺市堺区 鉄砲町１番地イオンモール堺鉄砲町１F	
38952	11400	2	43879294	BAR	BAR華音	〒567-0031 大阪府 茨木市 春日1丁目1ー2プレステル茨木7階A号	
38961	11409	2	36159724	居酒屋	弁けぇ	〒531-0072 大阪府 大阪市北区 豊崎５丁目7番13号	
38972	11420	2	22946523	焼肉	焼肉高麗園	〒561-0802 大阪府 豊中市 曽根東町2丁目12番13号	
38973	11421	2	70047968	スナック	さやか	〒572-0838 大阪府 寝屋川市 八坂町10-27 吉岡ビル2F	
38978	11426	2	16752698	カフェ・喫茶店	やまびこベーカリー	〒530-0011 大阪府 大阪市北区 大深町4-20グランフロント大阪南館地下１階	
38993	11441	2	82801854	ラウンジ	ラウンジハート	〒573-0146 大阪府 枚方市 大峰元町1丁目7-10	
39002	11450	2	53197534	その他	CRAFT BEER BASE BRANCH	〒531-0075 大阪府 大阪市北区大淀南1丁目3番8号	https://craftbeerbase.com/
39006	11454	2	42251345	スナック	カサブランカ	〒530-0057 大阪府 大阪市北区 曽根崎２丁目１４番７号グランデ曾根崎２階	
39025	11473	2	17720173	BAR	GLUTTONY	〒542-0084 大阪府 大阪市中央区 宗右衛門町2-31 日宝キャリアプラザビル5F2	
39033	11481	2	55482351	スナック	ラウンジ　る・れーぶ	〒554-0012 大阪府 大阪市此花区 西九条3丁目１６番２３	
39037	11485	2	53874500	BAR	ＣＹＣＯＧＩＲＬＳ	〒530-0002 大阪府 大阪市北区 曽根崎新地一丁目６番２６号大森ビル２階	
39042	11490	2	57402745	カフェ・喫茶店	Space	〒551-0002 大阪府 大阪市大正区 三軒家東1-6-4	
39056	11504	2	67660875	スナック	night in fine	〒577-0056 大阪府 東大阪市 長堂１丁目２８番１４号	
39064	11512	2	33853034	和食	海麗	〒572-0052 大阪府 寝屋川市 上神田２丁目１８-８	
39066	11514	2	14077552	BAR	坊主Bar Watanuki	〒540-0039 大阪府 大阪市中央区 東高麗橋2番1号　ルート中之島ビル203号	
39069	11517	2	90728498	カフェ・喫茶店	よろこび	〒531-0072 大阪府 大阪市北区 豊崎３－５－１２	https://nichijin.com/cafeyorokobi/
39081	11529	2	34521159	焼き鳥屋	鳥逢酢	〒530-0022 大阪府 大阪市北区 浪花町13-25-1F	
39086	11534	2	39380344	居酒屋	日本酒横丁３１０	〒590-0106 大阪府 堺市南区 豊田８４１－３	
39087	11535	2	10004591	ファストフード	たこ焼道楽わなか　天六店	〒530-0041 大阪府 大阪市北区 天神橋６丁目７番２０号	http://www.takoyaki-wanaka.com/
39093	11541	2	28740251	寿司屋	寿司割烹半兵衛	〒581-0087 大阪府 八尾市 明美町１丁目８ー２６	
39101	11549	2	17625415	BAR	ちょいわるばーM&M	〒583-0026 大阪府 藤井寺市 春日丘1丁目3ー29	https://www.sunshine-fujiidera.com/
39107	11555	2	18963318	ラーメン	サバ6製麺所　海老江店	〒553-0001 大阪府 大阪市福島区 海老江1-5-40 KOビル1F	
39121	11569	2	31527884	スナック	夢心家	〒544-0011 大阪府 大阪市生野区 田島3-4-16	http://yumegokochi-karaokesunakku.jimdofree.com
39122	11570	2	80775560	スナック	パブリック	〒542-0085 大阪府 大阪市中央区心斎橋筋 2丁目2番１３号	
39124	11572	2	35477413	アジア料理	JiuBAR Double Tree．	〒556-0011 大阪府 大阪市浪速区 難波中2-10-70	https://tabelog.com/osaka/A2701/A270202/27122779/
39134	11582	2	85657845	ラーメン	サバ6製麺所　天6本店	〒530-0041 大阪府 大阪市北区 天神橋5-5-16	
39136	11584	2	76196621	BAR	酒shu	〒542-0083 大阪府 大阪市中央区東心斎橋2丁目6番9号	
39140	11588	2	16422719	スナック	木渦	〒542-0085 大阪府 大阪市中央区 心斎橋筋２丁目１番6号　延田ビル２階	
39141	11589	2	51880791	BAR	LOOP.vg	〒577-0057 大阪府 東大阪市 足代新町11-14SERECOURTロイヤルビル1F	
39163	11611	2	47440332	BAR	雑魚坐	〒542-0071 大阪府 大阪市中央区 道頓堀二丁目3-23　Hermanosビル3F	https://zakoza.wixsite.com/zakoza
39164	11612	2	27762407	居酒屋	居酒屋水魚	〒536-0014 大阪府 大阪市城東区 鴫野西1-6-18	
39185	11633	2	97421899	居酒屋	いっぷく	〒544-0021 大阪府 大阪市生野区 勝山南2-2-19	
39196	11644	2	45955564	居酒屋	旨い魚と栄養満点味噌汁の店	〒535-0021 大阪府 大阪市旭区 清水3-4-9 ヴィクトリーワン101	https://www.umaisakana-misoshiru.com/
39197	11645	2	89054432	お好み焼	厳島	〒530-0041 大阪府 大阪市北区 天神橋5-8-10	
39213	11661	2	44946833	BAR	Amusement Bar K-style	〒553-0006 大阪府 大阪市福島区 吉野３丁目７番７号コスモプラザ野田２０１号	
39223	11671	2	54385999	居酒屋	うまいもんや酒まる	〒543-0045 大阪府 大阪市天王寺区 寺田町2-5-10-b1	
39229	11677	2	67937291	ラーメン	麺酒場　富る川	〒531-0075 大阪府 大阪市北区 大淀南1-3-17第2柴田ビル1階	
39241	11689	2	76366326	BAR	グリーン	〒544-0024 大阪府 大阪市生野区 生野西2丁目7番13号	
39243	11691	2	57704552	BAR	Bar Canon	〒530-0002 大阪府 大阪市北区 曽根崎新地１丁目２番１２号　橘ビル３階	
39253	11701	2	84679877	スナック	スナック優	〒535-0022 大阪府 大阪市旭区 新森2丁目1-18サニービル4階	
39259	11707	2	76073266	居酒屋	絆	〒547-0011 大阪府 大阪市平野区 長吉出戸6丁目15-31	
39283	11731	2	98481302	居酒屋	うみ凪	〒537-0021 大阪府 大阪市東成区 東中本3丁目3番6号	
39315	11763	2	48265631	居酒屋	おか田	〒563-0032 大阪府 池田市 石橋１－３－１７	
39320	11768	2	27809397	アジア料理	チャオディン	〒542-0084 大阪府 大阪市中央区 宗右衛門町1-24愛和ビル1階	https://s.tabelog.com/osaka/A2701/A270202/27053603/top_amp/
39323	11771	2	27408427	お好み焼	鉄板焼智恵	〒558-0023 大阪府 大阪市住吉区 山之内１丁目１７番１号	
39330	11778	2	72507125	天ぷら屋	天ぷらとワイン小島　天王寺店	〒545-0053 大阪府 大阪市阿倍野区 松崎町2-3-59 阿部野橋奥山ビル1階	http://tenpura-kojima.jp
39331	11779	2	39669597	アジア料理	コプチャンち 道頓堀本店	〒542-0071 大阪府 大阪市中央区 道頓堀１丁目３番１５号東山ビル７階	https://kopuchanchi-namba.owst.jp/
39338	11786	2	90080622	カフェ・喫茶店	カフェバー　Ruana	〒578-0901 大阪府 東大阪市 加納7-25-7アメリアショッピングプラザ2階24号	
39353	11801	2	20858941	BAR	FREEDOM	〒542-0074 大阪府 大阪市中央区 千日前１丁目	https://oandtcompany.wixsite.com/barfreedomosaka
39354	11802	2	85018409	居酒屋	谷川商店	〒533-0011 大阪府 大阪市東淀川区 大桐1-19-24	
39364	11812	2	22673921	居酒屋	炭火焼かにかくに	〒569-0804 大阪府 高槻市 紺屋町3-1グリーンプラザ3号館B-122	
39366	11814	2	46595751	居酒屋	美味楽酔　味ろく	〒547-0001 大阪府 大阪市平野区 加美北6-8-4	
39367	11815	2	87551851	居酒屋	居酒屋　もみじ	〒582-0006 大阪府 柏原市 清州１丁目１－８	https://havegood.holiday/spots/760143
39368	11816	2	13513443	スナック	カラオケあん	〒547-0004 大阪府 大阪市平野区 加美鞍作2-3-7	
39375	11823	2	61917232	スナック	みくりや	〒530-0002 大阪府 大阪市北区 曽根崎新地1-1-43第二大川ビル3階	
39376	11824	2	24509359	カフェ・喫茶店	lalaka	〒546-0011 大阪府 大阪市東住吉区 針中野3-10-21	
39383	11831	2	70464037	お好み焼	ヤキソバベイベー・オコノミヤキベイベー	〒581-0802 大阪府 八尾市 北本町2丁目9番17号長澤文化105号室	
39388	11836	2	42025842	居酒屋	ざんまい食堂	〒542-0076 大阪府 大阪市中央区 難波五丁目1番60号	
39397	11845	2	48990317	居酒屋	磯田屋　立ち飲み昭和のよりあい	〒547-0024 大阪府 大阪市平野区 瓜破2-1-49	http://isodaya-sake.daa.jp/
39405	11853	2	13953268	ラーメン	ら～めん道哲心	〒545-0001 大阪府 大阪市阿倍野区 天王寺町北2丁目2番7号	
39412	11860	2	11458635	BAR	darts bar Dolche	〒569-0802 大阪府 高槻市 北園町15-15三精ビル3F	
39417	11865	2	73300564	中華料理	中国料理ハオハオ	〒564-0062 大阪府 吹田市 垂水町2―1―4	
39419	11867	2	10907179	スナック	ぶらうん	〒533-0004 大阪府 大阪市東淀川区 小松4丁目6--2　ハイツ上新小松1F	
39429	11877	2	94152089	BAR	Bar SUWARO nest	〒530-0016 大阪府 大阪市北区 中崎3-1-18アクアプレイス梅田101	
39438	11886	2	89356125	BAR	大人のたまりBARフルカウント	〒543-0031 大阪府 大阪市天王寺区 石ケ辻町３番１２号明和ビル１階１０１号	
39439	11887	2	76793988	スナック	カラオケハウス静	〒554-0013 大阪府 大阪市此花区 梅香3-32-1 スハラビル1階	
39441	11889	2	99360658	その他	WINE DINING Kuerpo	〒560-0032 大阪府 豊中市 蛍池東町２－２－１４－１０１	
39445	11893	2	35497683	居酒屋	天麩羅居酒屋 西むら	〒561-0853 大阪府 豊中市 服部南町1-6-12	
39449	11897	2	65254636	BAR	立ち飲みバーしゅむ	〒571-0062 大阪府 門真市 宮野町2-2	
39453	11901	2	35721818	居酒屋	カラビンカ	〒537-0024 大阪府 大阪市東成区 東小橋１丁目４番８号	
39456	11904	2	84323998	カラオケ	ひばり	〒533-0014 大阪府 大阪市東淀川区 豊新５丁目１４番６号福寿ビル１階	
39465	11913	2	28439951	スナック	すもも	〒536-0004 大阪府 大阪市城東区今福西3丁目1番10号	
39473	11921	2	52542951	居酒屋	居酒屋かつみ	〒544-0033 大阪府 大阪市生野区 勝山北４丁目１番１８号	
39484	11932	2	43284219	BAR	真夜中のkitchen 8Logi9	〒567-0816 大阪府 茨木市 永代町6-16ニュー阪急フロントビル205	https://8logi9.com/
39512	11960	2	74596176	スナック	たまご	〒581-0003 大阪府 八尾市 本町5-7-18八尾本町レジャービル203	
39513	11961	2	79594059	BAR	Fire Cafe	〒542-0086 大阪府 大阪市中央区 西心斎橋2-9-36	www.firecafeosaka.com
39514	11962	2	78351797	居酒屋	Beer dining マヤジカ	〒541-0056 大阪府 大阪市中央区 久太郎町２丁目３番８号ハイム船場１０３号室	
39526	11974	2	73362599	BAR	あいの風　こころふわり	〒590-0079 大阪府 堺市堺区新町2‐15	
39528	11976	2	40402741	スナック	ステラ	〒577-0057 大阪府 東大阪市 足代新町6-12 JJCALE 401	
39529	11977	2	36647051	BAR	BAR LOOP	〒542-0083 大阪府 大阪市中央区 東心斎橋2-7-22日宝シルキータワービル6階7号	
39533	11981	2	25411127	スナック	SARASA	〒530-0002 大阪府 大阪市北区 曽根崎新地1-2-12橘ビル4階	
39538	11986	2	15481914	カラオケ	カラオケきっさナイン	〒591-8021 大阪府 堺市北区 新金岡町5-3-125 辻野ビル103	
39553	12001	2	91272934	中華料理	一碗水	〒541-0052 大阪府 大阪市中央区 安土町１－４－５	
39560	12008	2	42481769	スナック	Alive	〒577-0057 大阪府 東大阪市 足代新町７－１５サンライフモアイビル１B	
39575	12023	2	36317741	スナック	ラウンジかおり	〒551-0002 大阪府 大阪市大正区 三軒家東１丁目８番２８号２階	
39580	12028	2	49130475	インド料理	インドレストラン　ブッダガヤ	〒537-0025 大阪府 大阪市東成区 中道1-9-18森ノ宮レジャービル402	https://tabelog.com/osaka/A2701/A270107/27123933/
39585	12033	2	39132262	スナック	ちろりん	〒551-0021 大阪府 大阪市大正区 南恩加島3-19-11	
39605	12053	2	42994729	焼肉	焼肉屋　大牧場　淀屋橋店	〒541-0047 大阪府 大阪市中央区 淡路町4丁目４番１３号南星本館ビル地下１階	https://r.gnavi.co.jp/2gph567p0000/
39625	12073	2	95967868	居酒屋	立呑処大丸	〒557-0014 大阪府 大阪市西成区 天下茶屋2-7-17	
39641	12089	2	45187512	寿司屋	活魚　回転すし　バリュー	〒587-0043 大阪府 堺市美原区 青南台１－１－３３	
39645	12093	2	56286047	BAR	BAR 10carat	〒542-0083 大阪府 大阪市中央区 東心斎橋1丁目17番27号日宝ニューコロンブスビル4F2号室	
39652	12100	2	93481007	スナック	Ｅｘｃｅｅｄ	〒542-0083 大阪府 大阪市中央区 東心斎橋2-5-31　月虎ビル51番館　503	
39664	12112	2	10023678	その他	大分中津　からあげ とり福　虎目横丁店	〒542-0074 大阪府 大阪市中央区 千日前2丁目3番15号	
39666	12114	2	91555313	カフェ・喫茶店	モン・シエリー	〒590-0971 大阪府 堺市堺区 栄橋町1－7－3　栄橋ビルA1	
39688	12136	2	35792838	カフェ・喫茶店	カフェ チャオプレッソ×ピッツァコナ難波駅店	〒542-0076 大阪府 大阪市中央区 難波4-1-17	
39692	12140	2	26784711	居酒屋	君の家	〒570-0001 大阪府 守口市 佐太西町2-4-7	https://kimino-ya.cp-cms-light.com/
39694	12142	2	14280178	カフェ・喫茶店	grace	〒556-0011 大阪府 大阪市浪速区 難波中1-8-15ルートロックビル1階	
39696	12144	2	31036397	居酒屋	門真れんこん屋	〒571-0014 大阪府 門真市 千石西町12-6	
39703	12151	2	15510381	焼き鳥屋	焼鳥居酒屋　どっこいしょ	〒566-0001 大阪府 摂津市 千里丘1-8-5	
39704	12152	2	77230017	居酒屋	碧aoi	〒595-0037 大阪府 泉大津市 虫取町１丁目５番１棟１０３号	
39710	12158	2	54597466	スナック	シークレットラブ	〒572-0085 大阪府 寝屋川市 香里新町24-13	
39731	12179	2	31477698	うどん	さくら	〒594-0003 大阪府 和泉市 太町６１ー１１中山ビル３号室	
39741	12189	2	76289426	スナック	シンバ	〒542-0083 大阪府 大阪市中央区 東心斎橋2-5-23ふぁみーゆ笠屋町	
39746	12194	2	49087283	その他	WONDER PARTY	〒530-0003 大阪府 大阪市北区長柄東 2丁目先	https://r.gnavi.co.jp/752vrdn10000/
39758	12206	2	84443167	カラオケ	くるみ	〒583-0024 大阪府 藤井寺市 藤井寺１丁目２１番９号	
39762	12210	2	63965329	ラウンジ	brotherhood	〒598-0007 大阪府 泉佐野市 上町3丁目11-4	http://cher-cp.jp/
39767	12215	2	14887337	和食	寿しBARフォーギブン	〒534-0024 大阪府 大阪市都島区 東野田町1-21-14	https://c865601.gorp.jp/
39768	12216	2	35122736	BAR	BarCrimson	〒542-0085 27 大阪市中央区 2-2-2	
39777	12225	2	30782150	カラオケ	カラオケ喫茶 スナック アモーレ	〒542-0084 大阪府 大阪市中央区 宗右衛門町5-3 4階	
39779	12227	2	12022860	カフェ・喫茶店	レストインカフェ夢創作	〒535-0031 大阪府 大阪市旭区 高殿5丁目１１の２２	
39807	12255	2	80680391	イタリア料理	生ハムとイタメシ８６ストア	〒553-0003 大阪府 大阪市福島区 福島7-1-6	
39810	12258	2	16847410	居酒屋	難波屋	〒557-0003 大阪府 大阪市西成区 天下茶屋北1-1-5	
39834	12282	2	50826472	和食	つばめ酒場	大阪府 大阪市淀川区三津屋北2丁目 1番3号	
39835	12283	2	60591810	クラブ	華クラブ	〒599-8233 大阪府 堺市中区 大野芝町204-182	
39839	12287	2	55860638	居酒屋	喫茶　お食事処　ブリッヂ	〒532-0028 大阪府 大阪市淀川区 十三元今里1丁目12-16鳳来ビル1F	
39841	12289	2	50831195	スナック	A　エース	〒559-0017 大阪府 大阪市住之江区 中加賀屋3丁目6-3　スゥイニングプラザ加賀屋5階503	
39848	12296	2	85997634	アジア料理	EVERGREEN　RESTAURANT	〒544-0015 大阪府 大阪市生野区 巽南５－２－４１エニシダ南巽1階	
39850	12298	2	91947942	お好み焼	お好み焼き双基	〒536-0007 大阪府 大阪市城東区 成育５丁目２番２号	
39877	12325	2	33864755	居酒屋	ヨン	〒571-0058 大阪府 門真市 小路町1番3号	
39884	12332	2	48398567	アジア料理	ナヌム	〒591-8046 大阪府 堺市北区 東三国ケ丘町3丁1-28	
39890	12338	2	12174110	スナック	Bonheur ボヌール	〒530-0002 大阪府 大阪市北区 曽根崎新地1?2?29 日宝ノーズビル2階1号	
39902	12350	2	96365994	イタリア料理	CONEXTION	〒530-0047 大阪府 大阪市北区 西天満4-8-7	
39907	12355	2	96647100	スナック	スナックかおり	〒553-0003 大阪府 大阪市福島区 福島6-1-26	
39911	12359	2	61664057	居酒屋	天海	〒571-0017 大阪府 門真市四宮 5-11-21	
39912	12360	2	19483883	中華料理	中華料理万福	〒544-0004 大阪府 大阪市生野区 巽北2-5-34	
39920	12368	2	16600469	ファミリーレストラン	枚方高野道食堂	〒573-1131 大阪府 枚方市高野道１丁目 20-10	
39922	12370	2	47245104	BAR	サングリエヨシミ	〒530-0003 大阪府 大阪市北区 堂島1-3-8 堂島リンデンビルB1	
39927	12375	2	15157283	和食	和泉富秋食堂	〒594-0082 大阪府 和泉市富秋町11-4	
39949	12397	2	85602299	居酒屋	一杯呑み処よっぴーシャコバ	〒594-0005 大阪府 和泉市 幸3丁目１０－５６－３０３	
39950	12398	2	61313946	焼肉	焼き肉木屋	〒569-0825 大阪府 高槻市 栄町2-15-10	
39956	12404	2	15834279	BAR	Bar Escae	〒530-0021 大阪府 大阪市北区 浮田1-5-24	
39962	12410	2	84871260	BAR	ミュージック＆アートバー　ジュークボックス	〒583-0024 大阪府 藤井寺市 藤井寺１－１２－２４	
39968	12416	2	29183274	BAR	Irie	〒577-0057 大阪府 東大阪市 足代新町14-3-104	http://tabelog.com/osaka/A2707/A270703/27082214
39989	12437	2	13549899	焼肉	鈴なり	〒596-0054 大阪府 岸和田市 宮本町40-15	
39993	12441	2	96667751	居酒屋	おかえり	〒584-0006 大阪府 富田林市 旭ケ丘町10番地25号ジェリーはうす101号	
39996	12444	2	96015517	ラーメン	中華そば煮干しや	〒544-0015 大阪府 大阪市生野区 巽南3-15-7	
