通し番号	作業番号	作業ファイル	申込番号	店舗種別	施設名称	施設所在地	施設ホームページURL
9104	9112	1	65017368	BAR	bar D	〒542-0084 大阪府 大阪市中央区 宗右衛門町2-31 日宝キャリアプラザ501	
9144	9152	1	14746968	スナック	shell	〒581-0004 大阪府 八尾市 東本町3丁目7ー18サンライフ八尾ビル2F204	
9167	9175	1	10540592	スナック	スナックMARU	〒583-0026 大阪府 藤井寺市 春日丘1-2-3	
9184	9192	1	42872273	ファストフード	大阪タコス	〒530-0003 大阪府 大阪市北区堂島1丁目5番35号	
9203	9211	1	95548602	寿司屋	延重	〒553-0003 大阪府 大阪市福島区 福島7-17-15	
9205	9213	1	86305442	アジア料理	Soul Kitchen 8	〒572-0084 大阪府 寝屋川市香里南之町３６－１０－１０１	
9219	9227	1	90844172	スナック	M	〒578-0971 大阪府 東大阪市 鴻池本町1番25号スウィングプラザ鴻池6階A	
9261	9269	1	44773735	焼肉	ハラミとタン	〒599-8123 大阪府 堺市東区 北野田975-17	
9315	9323	1	80434204	BAR	buchi	〒542-0083 大阪府 大阪市中央区 東心斎橋1-17-27日宝ニューコロンブスビル3F14号	
9323	9331	1	67297541	居酒屋	明洞	〒536-0005 大阪府 大阪市城東区 中央1-7-29	
9401	9409	1	26027011	カラオケ	カラオケ８８	〒581-0831 大阪府 八尾市 山本町北１丁目２―３	
9402	9410	1	46479231	カラオケ	iisole	〒536-0004 大阪府 大阪市城東区 今福西1-3-13	
9418	9426	1	40136954	居酒屋	匠	〒554-0002 大阪府 大阪市此花区伝法３丁目 ４番２１号	
9477	9485	1	78219300	洋食（オムライス等）	味の洋食とん助	〒546-0002 大阪府 大阪市東住吉区 杭全8-2-20橘ビル1階	
9509	9517	1	70949494	居酒屋	VOUZO	〒542-0064 大阪府 大阪市中央区 上汐2-1-22 1階	
9510	9518	1	63078753	スナック	OASIS	〒598-0001 大阪府 泉佐野市 上瓦屋447番1号プレイタウン井原の里102	
9515	9523	1	23727644	スナック	碧	〒542-0083 大阪府 大阪市中央区 東心斎橋2-7-22日宝シルキータワービル3階	
9540	9548	1	99418741	居酒屋	ここ屋	〒557-0016 大阪府 大阪市西成区 花園北２－１３－４	
9547	9555	1	88598388	ラーメン	ラーメン　三宅　吉祥	〒580-0045 大阪府 松原市三宅西 ７丁目９５２ー１	
9577	9585	1	64952296	お好み焼	ももたろう	〒557-0016 大阪府 大阪市西成区花園北１丁目６番１８号	
9579	9587	1	16758358	カフェ・喫茶店	有機茶寮　なんば店	〒558-0014 大阪府 大阪市住吉区 我孫子2-9-7	
9600	9608	1	19011311	居酒屋	ヤッコ食堂	〒577-0057 大阪府 東大阪市足代新町8番4号	
9601	9609	1	78641212	カラオケ	エシャロット	〒581-0063 大阪府 八尾市 太子堂1丁目5-15	
9622	9630	1	35749332	カラオケ	カラオケ遊歌	〒590-0834 大阪府 堺市堺区 出島町3丁6ー15	
9634	9642	1	74406605	BAR	はなはな	〒542-0075 大阪府 大阪市中央区 難波千日前1-22 河原町会館1階	
9653	9661	1	57567788	居酒屋	イチかバチか	〒535-0012 大阪府 大阪市旭区千林２丁目１５番１２号	
9659	9667	1	79297842	BAR	イル・ディスティーノ	〒589-0013 大阪府 大阪狭山市 茱萸木３丁目１６１ー２Ｆ	
9671	9679	1	47956377	BAR	BAR TKT	〒547-0011 大阪府 大阪市平野区 長吉出戸４丁目５番３６号亜光レジャービル２号館２階	
9680	9688	1	97324387	スナック	杉心	〒578-0946 大阪府 東大阪市 瓜生堂２－２５－８	
9699	9707	1	29423864	ラウンジ	ミスサイアム	〒542-0083 大阪府 大阪市中央区 東心斎橋2-2-23　PALACE HACHIMAN 5F	
9709	9717	1	88285596	居酒屋	小粋	〒541-0041 大阪府 大阪市中央区 北浜3-2-25京阪淀屋橋ビル地下1階	
9710	9718	1	34789165	中華料理	中国料理ニュー上海御堂筋店	〒541-0058 大阪府 大阪市中央区 久太郎町4-1-3伊藤忠ビル大阪センタービルB1階	
9722	9730	1	44801402	カフェ・喫茶店	HAPPY CAT CAFE	〒553-0003 大阪府 大阪市福島区 福島12-19南出ビル1階	
9727	9735	1	21897699	居酒屋	農家ごはん つかだ食堂 梅田茶屋町店	〒530-0012 大阪府 大阪市北区 芝田１丁目１５番２１号 １階	
9728	9736	1	65006316	ラウンジ	クラブいちりん	〒530-0002 大阪府 大阪市北区 曽根崎新地１ー７ー８	
9738	9746	1	34395236	カラオケ	カラオケ　ももちゃん	〒598-0034 大阪府 泉佐野市 長滝2217-1	
9744	9752	1	71869778	居酒屋	バルなる家	〒569-1127 大阪府 高槻市 西真上1-32-6	
9749	9757	1	14749844	スナック	咲	〒530-0057 大阪府 大阪市北区 曽根崎2-5-38-2階	
9751	9759	1	82504750	居酒屋	炭火焼ひろや	〒574-0015 大阪府 大東市 北条1-4-17	
9762	9770	1	22956548	BAR	Chemistry	〒542-0084 大阪府 大阪市中央区 宗右衛門町6-8中梅ビル5階	
9807	9815	1	44468094	BAR	Bar kiki	〒567-0816 大阪府 茨木市 永代町7-3サードBOX301	
9831	9839	1	71463849	イタリア料理	生パスタ&ワインバルteja	〒560-0004 大阪府 豊中市 少路1-10-27 サンプラザビル少路1F	
9849	9857	1	88613429	スナック	aurora	〒598-0071 大阪府 泉佐野市 鶴原1780番3号	
9863	9871	1	52642056	その他	悦	〒554-0014 大阪府 大阪市此花区 四貫島2-7-1	
9865	9873	1	81711167	焼肉	焼肉の元　花園駅前店	〒578-0924 大阪府 東大阪市吉田１丁目3番19号	
9871	9879	1	10998569	BAR	BAR ぐぴこ	〒590-0959 大阪府 堺市堺区 大町西3-4-9	
9897	9905	1	13495486	スナック	豆の木	〒565-0851 大阪府 吹田市 千里山西1-39-15	
9923	9931	1	49991569	スナック	花	〒542-0083 大阪府 大阪市中央区 東心斎橋2丁目4-19	
9924	9932	1	59323710	居酒屋	喜よし	〒596-0825 大阪府 岸和田市 土生町4丁目6-21奥野ビル1階	
9931	9939	1	40445003	寿司屋	寿司処かじか	〒565-0832 大阪府 吹田市 五月が丘南8-17 メゾンドサンジェルマン1F	
9992	10000	1	34303410	焼肉	まんてん楼	〒583-0026 大阪府 藤井寺市 春日丘1-2-12	
10027	10035	1	90208389	居酒屋	酒処聖	〒593-8322 大阪府 堺市西区 津久野町3丁目30-1	
10035	10043	1	66732819	BAR	Barフルハウス	〒542-0084 大阪府 大阪市中央区 宗右衛門町5-31　ルミナスＷＡＫＯＵビル5階	
10058	10066	1	17975959	BAR	1104	〒544-0014 大阪府 大阪市生野区 巽東1-1-35レーベンリーベ5F	
10069	10077	1	61525893	寿司屋	寿し　一品料理さつま	〒576-0022 大阪府 交野市藤が尾4丁目4-3	
10074	10082	1	95303254	BAR	すなっく　和	〒530-0041 大阪府 大阪市北区 天神橋２丁目４番２号	
10092	10100	1	12308793	BAR	さかまり。	〒542-0084 大阪府 大阪市中央区 宗右衛門町5-3 日宝ベルソワール玉屋町ビル6階	
10093	10101	1	71858552	カラオケ	カラオケスタジオ来夢	〒546-0003 大阪府 大阪市東住吉区 今川4-21-15	
10104	10112	1	90976657	カラオケ	カラオケ喫茶かつら	〒547-0026 大阪府 大阪市平野区 喜連西2-11-60	
10108	10116	1	82555446	スナック	モア	〒538-0053 大阪府 大阪市鶴見区 鶴見4-9-24	
10146	10155	1	53236717	カフェ・喫茶店	まるよしカフェ	〒543-0055 大阪府 大阪市天王寺区 悲田院町10-48 天王寺ミオプラザ館4F	
10189	10198	1	17716765	カレー屋	お出汁とスパイス元祖エレクトロニカレー	〒534-0027 大阪府 大阪市都島区 中野町３丁目５番１３号	
10196	10205	1	36625672	お好み焼	TAKOYAKIYA  HEY!	〒593-8324 大阪府 堺市西区 鳳東町2丁205-1	
10208	10217	1	58305125	和食	おこしやす	〒541-0048 大阪府 大阪市中央区 瓦町２丁目５－２リノベーション21 １階	
10213	10222	1	81186263	スナック	Legion d'honneur	〒542-0083 大阪府 大阪市中央区 東心斎橋2-3-21日宝玉屋町会館2F	
10218	10227	1	95831657	BAR	BAR U7	〒542-0083 大阪府 大阪市中央区 東心斎橋2-3-31 八幡筋ギャラクシービル1号館6階	
10251	10260	1	68072108	スナック	スナック　マインド	〒531-0074 大阪府 大阪市北区 本庄東1-11-11	
10268	10277	1	65147982	居酒屋	居酒屋笑門	〒567-0018 大阪府茨 茨木市太田1丁目 １２－３０	
10270	10279	1	44254731	BAR	ピコバー	〒558-0004 大阪府 大阪市住吉区 長居東4丁目6番15号-203	
10277	10286	1	38901960	BAR	hajime	〒542-0074 大阪府 大阪市中央区 千日前２丁目６番８号　千日前ゴールデンフタバプラザ９階	
10321	10330	1	50813824	カフェ・喫茶店	カラオケ三昧	〒573-1142 大阪府 枚方市 牧野下島町16-6	
10352	10361	1	42944486	串かつ屋	大阪新世界横丁　串カツ万福	〒556-0002 大阪府 大阪市浪速区 恵美須東３－４－６８	
10355	10364	1	39544820	居酒屋	ちりとり鍋　杏	〒544-0032 大阪府 大阪市生野区 中川西2-19-9	
10405	10414	1	35631562	居酒屋	なにわキッチン夢家　森之宮店	〒537-0025 大阪府 大阪市東成区 中道1丁目2-15　ルモン森之宮103	
10434	10443	1	82369953	スナック	スナック千と月	〒573-1144 大阪府 枚方市 牧野本町1-26-22	
10456	10465	1	83153454	居酒屋	家庭料理あーちゃん	〒557-0051 大阪府 大阪市西成区 橘1-1-12	
10457	10466	1	54561925	寿司屋	富士茂	〒546-0021 大阪府 大阪市東住吉区 照ケ丘矢田　3-7-28	
10488	10497	1	32490665	BAR	Tarako	〒532-0011 大阪府 大阪市淀川区 西中島3丁目21-15 AXIS OHANAPLAZA 6F-A	
10494	10503	1	24553438	BAR	Oasi	〒530-0027 大阪府 大阪市北区 堂山町10-16叶第一レジャービル5F503	
10499	10508	1	35137259	BAR	Lyric	〒530-0002 大阪府 大阪市北区 曽根崎新地1-3-36竹新ビル5階号室	
10515	10524	1	60938683	カラオケ	カフェ　マーガレット	〒544-0005 大阪府 大阪市生野区 中川4-2-19	
10519	10528	1	40725064	お好み焼	きよちゃん	〒540-0025 大阪府 大阪市中央区 徳井町２丁目4ー14カサ内本町１Ｆ	
10521	10530	1	83984652	スナック	蘭	〒530-0002 大阪府 大阪市北区 曽根崎新地１丁目２番２４号ニューウメダビル７階７号室	
10530	10539	1	23741520	カラオケ	MYJOKE	〒571-0002 大阪府 門真市 岸和田3丁目1-19	
10537	10546	1	98083926	BAR	酒といろいろバンコ	〒543-0014 大阪府 大阪市天王寺区 玉造元町4-8 2F	
10539	10548	1	66689437	イタリア料理	つじもとパスタ店	〒542-0086 大阪府 大阪市中央区 西心斎橋1-10-12 サンハイム心斎橋105号	
10549	10558	1	29560255	居酒屋	呑み処おまつ	〒596-0044 大阪府 岸和田市 西之内町27-3フジ興産第一ビル105号	
10567	10576	1	63318689	スナック	ジュリアナ	〒569-0823 大阪府 高槻市 芝生町2-3-4	
10578	10587	1	37606841	洋食（オムライス等）	R あーりー	〒545-0053 大阪府 大阪市阿倍野区 松崎町３－６	
10595	10604	1	60808877	沖縄料理	しぃさぁー	〒551-0031 大阪府 大阪市大正区 泉尾3-12-17	
10609	10618	1	62125742	和食	六文銭	〒533-0023 大阪府 大阪市東淀川区東淡路 4-21-16　豊源ビル1F	
10615	10624	1	86791831	その他	Groundまざぁ	〒599-8276 大阪府 堺市中区 小阪341番地辰己マンション1F	
10629	10638	1	44391519	居酒屋	お母さんの味たんぽぽ	〒564-0041 大阪府 吹田市 泉町1-16-17	
10662	10671	1	11977005	スナック	ThiDa	〒530-0002 大阪府 大阪市北区 曽根崎新地一丁目一番四十三号第二大川ビル五階B号室	
10668	10677	1	17265568	居酒屋	マルトク	〒581-0065 大阪府 八尾市 亀井町1丁目1-34	
10678	10687	1	69328650	和食	ことわ	〒531-0041 大阪府 大阪市北区 天神橋6丁目２番１５号幸福ビル天六会館１階	
10686	10695	1	62842459	カフェ・喫茶店	フルーツキッチン歩乃果	〒540-0003 大阪府 大阪市中央区 森ノ宮中央1-11-18 rkビル1階	
10705	10714	1	39253219	スナック	彩	〒570-0056 大阪府 守口市 寺内町2-9-26-503	
10707	10716	1	92471303	イタリア料理	Italian Bar Basso	〒572-0085 大阪府 寝屋川市香里新町２９－１３香里ロータリービル２０１号	
10725	10734	1	57566753	お好み焼	お好み焼・お食事処　舞	〒532-0002 大阪府 大阪市淀川区 東三国5-2-8エクセレンスハイツ１０３号	
10729	10738	1	90353152	居酒屋	居酒屋美保	〒590-0061 大阪府 堺市堺区 翁橋町1-5-6グランド翁橋5号館ビル1階	
10731	10740	1	50777522	鉄板焼き屋	洋食焼　きゃべつ	〒596-0054 大阪府 岸和田市 宮本町12-17	
10758	10767	1	80476521	カラオケ	カラオケ喫茶間ニ間ニ	〒581-0056 大阪府 八尾市 南太子堂３丁目１番３号	
10768	10777	1	62916890	カフェ・喫茶店	カフェ・ド・ペラゴロ　新茨木店	〒567-0824 大阪府 茨木市 中津町18-1イオン新茨木店2階	
10772	10781	1	48759944	スナック	ふりーじぁ	〒537-0025 大阪府 大阪市東成区中道１丁目９番１８号	
10774	10783	1	25832328	お好み焼	うぐいす	〒558-0042 大阪府 大阪市住吉区 殿辻2丁目3-12	
10790	10799	1	86985061	焼肉	炭火焼肉あきら	〒577-0057 大阪府 東大阪市 足代新町17-2	
10794	10803	1	97919025	ラウンジ	レーヴ	〒530-0057 大阪府 大阪市北区曽根崎２丁目１４番１０号	
10803	10812	1	59888960	天ぷら屋	本えびのや阪急32番街	〒530-0017 大阪府 大阪市北区 角田町8-47	
10825	10834	1	36795336	スナック	花	〒530-0002 大阪府 大阪市北区 曽根崎新地１丁目７番６号新日本新地ビル東館４階２０号	
10830	10839	1	51711984	和食	割烹 いまむら	〒572-0085 大阪府 寝屋川市 香里新町	
10837	10846	1	39193919	居酒屋	魔法のドン	〒556-0014 大阪府 大阪市浪速区 大国2-16-12	
10844	10853	1	11753379	BAR	mijinco	〒590-0946 大阪府 堺市堺区 熊野町東２丁１－１０米澤ビル２　１０８号室	
10849	10858	1	31377594	寿司屋	百々吉	〒566-0046 大阪府 摂津市 別府2-32-3	
10887	10896	1	18310951	串かつ屋	フライの店　こんちゃん	〒596-0006 大阪府 岸和田市 春木若松町9-1	
10893	10902	1	63300504	中華料理	龍潭	〒573-1105 大阪府 枚方市 南楠葉1-15-13	
10904	10913	1	11541125	焼き鳥屋	焼鳥酒場　ヨシミヤ	〒598-0092 大阪府 泉南郡田尻町 吉見607－1	
10932	10941	1	63169137	鉄板焼き屋	とんテキ　べっちゃない	〒552-0004 大阪府 大阪市港区 夕凪1-1-10	
10960	10969	1	88835016	スナック	アフロディーテ	〒581-0003 大阪府 八尾市 本町7-11-5	
10963	10972	1	18967714	スナック	Honey Bee	〒563-0022 大阪府 池田市 旭丘１－５－２１	
10971	10980	1	97850663	寿司屋	うお義	〒596-0002 大阪府 岸和田市吉井町３丁目１６－１６	
10975	10984	1	74878493	居酒屋	カレー&ちょい飲み しろねこ	〒543-0001 大阪府 大阪市天王寺区 上本町6-3-31 ハイハイタウン地下１階	
10983	10992	1	78244814	ハンバーグレストラン	神戸れんが亭大阪ステーションシティ	〒530-0001 大阪府 大阪市北区 梅田3-1-1	
11017	11026	1	65822165	寿司屋	にぎり寿司専門店真田丸	〒569-1137 大阪府 高槻市岡本町 53-1バウハウス岡本	
11037	11046	1	70555521	居酒屋	ととや	〒573-0027 大阪府 枚方市 大垣内町1-5-11	
11075	11084	1	96093926	BAR	美き	〒550-0013 大阪府 大阪市西区 新町2-11-12	
11111	11120	1	47013872	洋食（オムライス等）	ホクセツキッチン	〒567-0824 大阪府 茨木市 中津町１番２号ギルド茨木１階	
11157	11166	1	58142408	スナック	maniaco	〒537-0003 大阪府 大阪市東成区 神路1-5-12 4a	
11190	11199	1	20308961	カレー屋	スパイスカレーとコーラ　ヤドカリー	〒545-0052 大阪府 大阪市阿倍野区 阿倍野筋1-2-30 B1F Hoopダイニングコート内	
11250	11260	1	23093796	居酒屋	ピリピリ２	〒571-0062 大阪府 門真市 宮野町11-11	
11280	11290	1	61940811	居酒屋	居酒屋風味処　朝日	〒596-0811 大阪府 岸和田市下池田町３丁目９－２４	
11300	11310	1	14309040	洋食（オムライス等）	TUTTU CAFE	〒536-0023 大阪府 大阪市城東区 東中浜8-1-19-1F	
11301	11311	1	29255268	インド料理	インド料理まいた	〒560-0036 大阪府 豊中市 蛍池西町2-7-26NACLビル1F	
11337	11347	1	44637955	スナック	カラオケスナック奄美	〒577-0816 大阪府 東大阪市 友井5-3-3-106	
11356	11366	1	52582443	BAR	Foods & bar KOKOPELLI	〒551-0031 大阪府 大阪市大正区 泉尾1-5-7	
11358	11368	1	30744289	BAR	Luana	〒537-0021 大阪府 大阪市東成区 東中本2-2-13	
11368	11378	1	65847114	鍋料理	博多もつ鍋まぁる。京橋店	〒534-0024 大阪府 大阪市都島区 東野田町2-2-3湯浅ビル2階	
11380	11390	1	22038152	居酒屋	炉端焼もっこす	〒574-0072 大阪府 大東市 深野3丁目1番８号  中林ビル2階	
11413	11423	1	37769520	居酒屋	はっしゃん	〒581-0084 大阪府 八尾市 植松町5-11-29	
11426	11436	1	27499036	BAR	ｃａｒｎｅｔ	〒530-0003 大阪府 大阪市北区堂島1丁目3番9号	
11486	11496	1	33396841	居酒屋	居酒屋渉人	〒597-0082 大阪府 貝塚市加神 1-4-28	
11491	11501	1	81044042	居酒屋	スタンどどどンガメ 大阪駅前第二ビル	〒530-0001 大阪府 大阪市北区 梅田1-2-2 大阪駅前第2ビルB1	
11496	11506	1	12181656	居酒屋	たこやき王子　ミヤプラザ心斎橋店	〒542-0085 大阪府 大阪市中央区 心斎橋筋1-3-29ミヤプラザ心斎橋4F	
11511	11521	1	17066181	BAR	THE　MILESTONE　BeAR	〒530-0033 大阪府 大阪市北区 池田町17番6号プレステル天満3A	
11587	11597	1	41128196	居酒屋	家庭料理すぷらうと	〒530-0002 大阪府 大阪市北区 曽根崎新地１－１１－４	
11625	11635	1	91671068	居酒屋	KICHIRI千里中央店	〒560-0082 大阪府 豊中市 新千里東町1丁目3-11 せんちゅうパル3F	
11645	11655	1	75977168	居酒屋	居酒屋　祭	〒578-0982 大阪府 東大阪市吉田本町１丁目11番6号  船場マンション１０５号	
11662	11672	1	26336965	スナック	Petit pas	〒542-0083 大阪府 大阪市中央区 東心斎橋2-5-23 6階-c	
11667	11677	1	74043270	串かつ屋	小だるま十三西口店	〒532-0024 大阪府 大阪市淀川区 十三本町1-4-10天城ビル1階	
11706	11716	1	31448137	鉄板焼き屋	鉄板居酒屋　門一	〒571-0079 大阪府 門真市 野里町21-3	
11720	11730	1	39171221	スナック	スナック輪	〒582-0006 大阪府 柏原市清州1丁目1-43 1F	
11748	11758	1	90350329	居酒屋	惣庵	〒535-0012 大阪府 大阪市旭区 千林2-1-17	
11755	11765	1	75222860	居酒屋	fukuむすめ	〒580-0021 大阪府 松原市 高見の里3-4-38	
11765	11775	1	57671835	スナック	Snack Kana	〒532-0006 大阪府 大阪市淀川区 西三国3-1-7	
11767	11777	1	11587240	スナック	スナックvictory	〒551-0012 大阪府 大阪市大正区 平尾5丁目16番13号サンプラザ志ビル1階	
11828	11838	1	83012620	焼き鳥屋	ぼんてん丸	〒572-0827 大阪府 寝屋川市萱島本町 21ｰ11	
11834	11844	1	47941649	お好み焼	きゃし屋	〒567-0825 大阪府 茨木市 園田町10-39	
11841	11851	1	12097657	BAR	222 TRIPLE TWO	〒592-0005 大阪府 高石市 千代田1-10-30 2A	
11852	11862	1	88477708	寿司屋	いかわ寿司	〒542-0083 大阪府 大阪市中央区 東心斎橋2-5-26	
11877	11887	1	69600610	その他	cocoro	〒572-0834 大阪府 寝屋川市 昭栄町15-14敷島マンション102号室	
11886	11896	1	27042918	居酒屋	酒とさかなさつき	〒537-0011 大阪府 大阪市東成区 東今里2丁目7番45号	
11983	11993	1	18902328	スナック	940	〒550-0027 大阪府 大阪市西区 九条1-6-14ジョイフル壱番館6B	
11985	11995	1	46586448	カフェ・喫茶店	喫茶まどか	〒547-0046 大阪府 大阪市平野区 平野宮町1-2-8	
11998	12008	1	76355015	ラウンジ	Teras	〒530-0002 大阪府 大阪市北区 曽根崎新地1-2-9新鈴木ビル3階	
12002	12012	1	76269393	BAR	ヘヴン	〒542-0085 大阪府 大阪市中央区 心斎橋筋2-2-3 畳屋町ギャラクシービル６階	
12008	12018	1	91560933	BAR	ダイニングサロンT2	〒530-0002 大阪府 大阪市北区 曽根崎新地1-6-21-2階	
12013	12023	1	59355316	ステーキハウス	ステーキハウスメルロー	〒589-0023 大阪府 大阪狭山市 大野台3丁目27-9	
12030	12040	1	50387108	居酒屋	花鳥風月	〒598-0046 大阪府 泉佐野市 羽倉崎1丁目3303-31	
12033	12043	1	90242363	中華料理	御厨飯店	〒577-0036 大阪府 東大阪市 御厨栄町2丁目2番20号	
12039	12049	1	41692734	アジア料理	STAR F.R.K	〒590-0954 大阪府 堺市堺区 大町東2-2-4 1F	
12053	12063	1	15232709	BAR	OCEAN	〒542-0083 大阪府 大阪市中央区 東心斎橋2-5-21 大阪屋会館3F	
12062	12072	1	62230693	居酒屋	TAJIRI・火鉢家お初天神店	〒530-0057 大阪府 大阪市北区 曽根崎2-13-17渡辺ビル３F	
12070	12080	1	32505554	その他	ねえやん	〒571-0063 大阪府 門真市常称寺町１５－１０	
12202	12212	1	39376991	居酒屋	味わいなごみ富天	〒581-0068 大阪府 八尾市 跡部北の町1-3-16	
12214	12224	1	18600424	スナック	スナック星	〒569-0803 大阪府 高槻市 高槻町9-20　ブルーピア第一ビル　２０３号	
12244	12254	1	56495118	居酒屋	みよちゃん	〒546-0023 大阪府 大阪市東住吉区 矢田二丁目17番4号	
12257	12267	1	10050210	ラーメン	どうとんぼり神座　道頓堀店2号店	〒542-0071 大阪府 大阪市中央区 道頓堀1丁目7番25号	
12276	12286	1	59667780	寿司屋	寿し処すみれ	〒530-0047 大阪府 大阪市北区 西天満2丁目10-9 T Iビル	
12277	12287	1	78672037	スナック	酒べー組合	〒569-0823 大阪府 高槻市 芝生町2-3-4	
12293	12303	1	86390936	和食	みや乃	〒552-0007 大阪府 大阪市港区弁天２丁目５番２７号	
12309	12319	1	17583805	居酒屋	たつくら	〒540-0023 大阪府 大阪市中央区 北新町4-1谷町プラザ	
12344	12354	1	57568723	串かつ屋	串揚家三文字	〒567-0868 大阪府 茨木市 沢良宜西1丁目7-22	
12352	12362	1	44872903	スナック	SOUNDINCOSMOS	〒535-0005 大阪府 大阪市旭区 赤川1-10-28	
12384	12394	1	11713345	その他	vioia	〒559-0014 大阪府 大阪市住之江区 北島1-3-30中塚レジャービル202	
12471	12481	1	21006933	居酒屋	居酒屋いのうえ	〒574-0014 大阪府 大東市寺川２丁目１－１９	
12503	12513	1	35940896	スナック	スナック舞	〒547-0012 大阪府 大阪市平野区 長吉六反1-4-15	
12512	12522	1	32564256	鍋料理	東京純豆腐　HEPナビオ店	〒530-0017 大阪府 大阪市北区 角田町7-10HEPナビオ7F	
12560	12570	1	66015486	焼肉	プッコチュ	〒535-0005 大阪府 大阪市旭区 赤川3丁目5ー21	
12589	12599	1	72468679	居酒屋	居酒屋くろせ	〒573-1142 大阪府 枚方市 牧野下島町15-12	
12608	12618	1	75404031	寿司屋	寿司赤酢千日前	〒542-0073 大阪府 大阪市中央区日本橋1丁目3番13号	
12609	12619	1	46034572	BAR	Bar M	〒554-0022 大阪府 大阪市此花区 春日出中1丁目２５番９号キャロルビル春日出５階	
12624	12634	1	54674859	スナック	とくさん	〒556-0002 大阪府 大阪市浪速区 恵美須東1丁目１５－１２	
12632	12642	1	69827101	スナック	ベラドンナ	〒532-0011 大阪府 大阪市淀川区 西中島３－２１－１４ソーヤビル４階	
12655	12665	1	31182688	お好み焼	お好み焼き　じゅうじゅう	〒574-0042 大阪府 大東市 大野1-18-24	
12664	12674	1	72982241	中華料理	鴻図　四川料理	〒537-0001 大阪府 大阪市東成区 深江北1-12-26　トーエー第５深江ビル１階	
12666	12676	1	96222474	中華料理	一期一会	〒542-0082 大阪府 大阪市中央区 島之内2-10-3	
12750	12760	1	19037992	居酒屋	たこ焼きBAR　michi	〒578-0933 大阪府 東大阪市 玉串元町1-9-3	
12791	12801	1	57451957	居酒屋	からあげスタンドあさちゃん	〒562-0004 大阪府 箕面市 牧落３ー７ー２０	
12813	12823	1	85559663	スナック	スナック祝	〒542-0074 大阪府 大阪市中央区 千日前１－５－１０ 山よし難波ビル3階	
12848	12858	1	52094657	スナック	みどり　ダンスホール	〒544-0001 大阪府 大阪市生野区 新今里３丁目１１番２１号ゴッドフィールド今里１階	
12863	12873	1	26052701	居酒屋	さき	〒599-8236 大阪 堺市中区深井沢町 3107	
12866	12876	1	33369126	BAR	No.20	〒530-0002 大阪府 大阪市北区 曽根崎新地1-7-6新日本新地ビル2階	
12915	12925	1	85501947	BAR	バーロッチィ	〒530-0003 大阪府 大阪市北区 堂島１丁目２番３２号トヨタビル５階	
12925	12935	1	35496523	スナック	宙	〒530-0002 大阪府 大阪市北区 曽根崎新地1-3-19北新地ﾋﾞﾙﾃﾞｨﾝｸﾞ5階	
12945	12955	1	21261126	お好み焼	お好み焼き・鉄板焼き　羽衣	〒591-8034 大阪府 堺市北区 百舌鳥陵南町3丁4-23　誠ビル1F	
12952	12962	1	35287427	居酒屋	かっぽうぎ相鉄フレッサイン淀屋橋	〒541-0043 大阪府 大阪市中央区 高麗橋2‐4‐10相鉄フレッサイン大阪淀屋橋1F	
12963	12973	1	80245681	スナック	ラウンジ奈々	〒556-0025 大阪府 大阪市浪速区 浪速東1-2-8	
12964	12974	1	46226993	中華料理	中華料理玉華園	〒556-0005 大阪府 大阪市浪速区 日本橋5-11-14-1F	
12976	12986	1	54351371	BAR	ヤマト	〒542-0083 大阪府 大阪市中央区 東心斎橋2丁目7番32号すみ笠屋町ビル1階西側	
12996	13006	1	95981962	その他	Lounge9	〒530-0011 大阪府 大阪市北区 大深町4-20グランフロント大阪南館9階	
13030	13040	1	78497555	スナック	温もり	〒577-0036 大阪府 東大阪市 御厨栄町1-7-14　ハロー小阪ビル	
13087	13097	1	96692753	スナック	スナック　ティアラ	〒586-0009 大阪府 河内長野市 木戸西町3-2-2-3	
13098	13108	1	82155511	BAR	BAR Laughter	〒542-0083 大阪府 大阪市中央区 東心斎橋2-5-29日宝周防町ビル5階Ａ	
13100	13110	1	55170730	スナック	ひまわり	〒577-0057 大阪府 東大阪市 足代新町５番12号リップルタワー7階	
13119	13129	1	15466085	寿司屋	寿司赤酢　道頓堀店	〒542-0077 大阪府 大阪市中央区 道頓堀1-1-5-4階	
13121	13131	1	65708773	スナック	スナック　わがまま	〒573-1127 大阪府 枚方市 上島町8-5K プラザ201号	
13144	13154	1	72086839	スナック	ウインク	〒572-0085 大阪府 寝屋川市 香里新町	
13147	13157	1	15136187	居酒屋	居酒天国赤おに	〒580-0033 大阪府 松原市 天美南３－１４	
13170	13180	1	29592510	スナック	スナック琴	〒597-0081 大阪府 貝塚市麻生中４８８－１	
13189	13199	1	73293738	居酒屋	達屋路地裏店	〒530-0027 大阪府 大阪市北区 堂山町17-5巽ビル1階	
13200	13210	1	35814041	寿司屋	鮨MAU	〒550-0001 大阪府 大阪市西区 土佐堀３－２－７	
13220	13230	1	50591804	居酒屋	居笑屋天国　田尻店	〒598-0092 大阪府 泉南郡田尻町 吉見168-2	
13270	13280	1	33635375	居酒屋	桃一	〒569-0823 大阪府 高槻市 芝生町１ー１３ー１	
13335	13345	1	46612152	スナック	ダンヒル	〒554-0013 大阪府 大阪市此花区 梅香1-22-18　此花飲食業共同組合ビル1F	
13419	13430	1	42756493	BAR	タグ	〒583-0011 大阪府 松原市天美南 2丁目89ー7	
